date,id,home,away,hs,as,neutral,type,hid,aid,hfg,afg
2022-11-23,401490450,Towson Tigers,Coppin State Eagles,83,67,0,2,119,2154,52.5,41.4
2022-11-23,401491652,Binghamton Bearcats,Columbia Lions,81,79,0,2,2066,171,45.8,54.0
2022-11-23,401491684,Montana Grizzlies,Montana State-Northern Lights,63,51,0,2,149,569,40.7,33.9
2022-11-23,401491701,Abilene Christian Wildcats,Weber State Wildcats,67,77,1,2,2000,2692,49.1,47.1
2022-11-23,401491702,Weber State Wildcats,Wright State Raiders,65,87,1,2,2692,2750,33.3,64.9
2022-11-23,401491704,Campbell Fighting Camels,Jacksonville Dolphins,43,64,0,2,2097,294,32.1,54.8
2022-11-23,401491797,UC Riverside Highlanders,Wright State Raiders,70,65,1,2,27,2750,46.7,41.4
2022-11-23,401491798,UC Riverside Highlanders,Abilene Christian Wildcats,76,65,1,2,27,2000,46.2,36.7
2022-11-23,401491800,Cal State Fullerton Titans,Westcliff Warriors,78,57,0,2,2239,111910,46.7,35.8
2022-11-23,401491826,Jacksonville State Gamecocks,Elon Phoenix,78,53,0,2,55,2210,50.0,32.1
2022-11-23,401491896,Morehead State Eagles,Kentucky State Thorobreds,114,49,0,2,2413,2310,52.0,30.2
2022-11-23,401492302,Tennessee Tech Golden Eagles,Truett McConnell Bears,84,48,0,2,2635,3245,46.0,26.6
2022-11-23,401492350,Maryland Eastern Shore Hawks,Marist Red Foxes,70,59,0,2,2379,2368,41.0,38.0
2022-11-23,401492436,Niagara Purple Eagles,D'Youville Saints,91,53,0,2,315,126796,52.2,31.7
2022-11-23,401493494,Northern Colorado Bears,Colorado Christian Cougars,69,70,0,2,2458,2862,33.9,45.5
2022-11-23,401493815,Southeast Missouri State Redhawks,William Woods Owls,87,49,0,2,2546,2931,48.4,35.1
2022-11-23,401494480,Arkansas-Pine Bluff Golden Lions,Crowley's Ridge Pioneers,70,56,0,2,2029,3168,46.6,38.9
2022-11-23,401497590,Samford Bulldogs,Valparaiso Beacons,79,49,0,2,2535,2674,45.1,29.1
2022-11-23,401497591,Kentucky Wildcats,North Florida Ospreys,96,56,0,2,96,2454,47.9,34.5
2022-11-23,401499110,Saint Peter's Peacocks,Old Westbury Panthers,98,51,0,2,2612,3087,47.2,28.1
2022-11-23,401499130,Nicholls Colonels,Jarvis Christian Bulldogs,97,52,0,2,2447,2299,52.1,37.3
2022-11-23,401499436,Eastern Kentucky Colonels,Brescia Bearcats,122,84,0,2,2198,2855,48.4,39.5
2022-11-23,401501191,Troy Trojans,Southern New Orleans Knights,118,61,0,2,2653,2573,63.0,39.7
2022-11-23,401501671,North Texas Mean Green,Paul Quinn Tigers,76,46,0,2,249,2491,47.6,33.3
2022-11-24,401482911,Oregon State Beavers,Duke Blue Devils,51,54,1,2,204,150,39.5,26.7
2022-11-24,401482951,Portland Pilots,North Carolina Tar Heels,81,89,1,2,2501,153,48.3,53.4
2022-11-24,401483003,Wake Forest Demon Deacons,South Carolina State Bulldogs,105,74,0,2,154,2569,67.9,39.2
2022-11-24,401483033,Xavier Musketeers,Florida Gators,90,83,1,2,2752,57,55.9,44.3
2022-11-24,401483199,Missouri Tigers,Coastal Carolina Chanticleers,89,51,0,2,142,324,46.7,24.6
2022-11-24,401483210,Stanford Cardinal,Ole Miss Rebels,68,72,1,2,24,145,40.4,50.0
2022-11-24,401483233,Tennessee Volunteers,Butler Bulldogs,71,45,1,2,2633,2086,48.1,31.9
2022-11-24,401483251,Vanderbilt Commodores,Saint Mary's Gaels,65,75,1,2,238,2608,39.7,56.9
2022-11-24,401483269,Villanova Wildcats,Iowa State Cyclones,79,81,1,2,222,66,40.4,45.5
2022-11-24,401483294,Nebraska Cornhuskers,Oklahoma Sooners,56,69,1,2,158,201,42.0,50.9
2022-11-24,401483368,Michigan Wolverines,Jackson State Tigers,78,68,0,2,130,2296,42.4,37.0
2022-11-24,401483464,UCLA Bruins,Pepperdine Waves,100,53,0,2,26,2492,55.2,35.0
2022-11-24,401485152,Providence Friars,Merrimack Warriors,71,57,0,2,2507,2771,48.3,38.5
2022-11-24,401485314,UC Santa Barbara Gauchos,North Alabama Lions,89,71,0,2,2540,2453,61.1,48.3
2022-11-24,401485514,East Tennessee State Buccaneers,App State Mountaineers,70,74,0,2,2193,2026,45.3,44.8
2022-11-24,401486311,Mississippi State Bulldogs,Utah Utes,52,49,1,2,344,254,25.4,32.7
2022-11-24,401486399,Northwestern Wildcats,Auburn Tigers,42,43,1,2,77,2,25.0,26.0
2022-11-24,401486464,Kansas State Wildcats,LSU Tigers,61,59,1,2,2306,99,41.7,43.4
2022-11-24,401486684,Kansas City Roos,Florida Gulf Coast Eagles,59,73,1,2,140,526,33.9,42.2
2022-11-24,401486695,San Diego State Aztecs,Arkansas Razorbacks,74,78,1,2,21,8,43.5,40.0
2022-11-24,401486697,Cincinnati Bearcats,Louisville Cardinals,81,62,1,2,2132,97,53.2,43.1
2022-11-24,401486702,Southern Illinois Salukis,California Baptist Lancers,64,61,1,2,79,2856,44.2,37.5
2022-11-24,401486703,UNLV Rebels,Minnesota Golden Gophers,71,62,1,2,2439,135,36.9,36.8
2022-11-24,401486717,BYU Cougars,Butler Bulldogs,70,75,1,2,252,2086,41.8,52.8
2022-11-24,401486718,NC State Wolfpack,Dayton Flyers,76,64,1,2,152,2168,49.1,49.1
2022-11-24,401486719,USC Trojans,Tennessee Volunteers,66,73,1,2,30,2633,45.0,37.5
2022-11-24,401486720,Kansas Jayhawks,Wisconsin Badgers,69,68,1,2,2305,275,38.7,38.7
2022-11-24,401486725,Washington Huskies,Fresno State Bulldogs,62,57,1,2,264,278,37.9,37.7
2022-11-24,401486728,Siena Saints,Florida State Seminoles,80,63,1,2,2561,52,51.9,36.4
2022-11-24,401487156,UTEP Miners,Cal State Bakersfield Roadrunners,68,67,0,2,2638,2934,49.1,39.1
2022-11-24,401487331,Brown Bears,UMass Lowell River Hawks,62,73,0,2,225,2349,43.6,55.1
2022-11-24,401487581,Northeastern Huskies,Manhattan Jaspers,69,67,1,2,111,2363,41.2,41.2
2022-11-24,401487582,Army Black Knights,Princeton Tigers,66,74,1,2,349,163,39.7,42.6
2022-11-24,401487620,Duquesne Dukes,Alabama State Hornets,75,57,0,2,2184,2011,46.4,31.1
2022-11-24,401487683,Saint Louis Billikens,Paul Quinn Tigers,96,53,0,2,139,2491,57.6,29.9
2022-11-24,401488636,LSU New Orleans Privateers,IU Indianapolis Jaguars,87,84,0,2,2443,85,53.4,62.5
2022-11-24,401488639,Denver Pioneers,The Citadel Bulldogs,74,71,1,2,2172,2643,44.4,45.5
2022-11-24,401488668,UCF Knights,Evansville Purple Aces,76,56,0,2,2116,339,50.0,33.9
2022-11-24,401488708,Florida International Panthers,Stony Brook Seawolves,83,50,0,2,2229,2619,48.4,30.0
2022-11-24,401488991,Cal Poly Mustangs,Idaho Vandals,82,71,0,2,13,70,58.8,54.0
2022-11-24,401489102,Seattle U Redhawks,Pacific Lutheran Lutes,89,53,0,2,2547,2486,51.7,39.6
2022-11-24,401491678,Lindenwood Lions,Idaho State Bengals,77,76,0,2,2815,304,50.8,36.1
2022-11-24,401493787,Saint Francis Red Wolves,Franciscan Barons,120,53,0,2,2598,111170,59.2,27.7
2022-11-24,401493958,Santa Clara Broncos,Menlo Oaks,64,51,0,2,2541,2381,38.8,32.4
2022-11-24,401494407,Alabama A&M Bulldogs,Louisiana Tech Bulldogs,75,80,0,2,2010,2348,45.1,50.0
2022-11-25,401482960,St. Bonaventure Bonnies,Notre Dame Fighting Irish,63,51,1,2,179,87,40.7,34.5
2022-11-25,401482987,Virginia Cavaliers,Maryland Eastern Shore Hawks,72,45,0,2,258,2379,52.9,34.5
2022-11-25,401483218,South Carolina Gamecocks,South Carolina Upstate Spartans,68,53,0,2,2579,2908,47.5,46.2
2022-11-25,401483239,DePaul Blue Demons,Texas A&M Aggies,66,82,0,2,305,245,33.9,45.5
2022-11-25,401483331,West Virginia Mountaineers,Purdue Boilermakers,68,80,1,2,277,2509,41.3,51.1
2022-11-25,401483348,Indiana Hoosiers,Jackson State Tigers,90,51,0,2,84,2296,57.6,35.8
2022-11-25,401483361,Maryland Terrapins,Coppin State Eagles,95,79,0,2,120,2154,48.5,54.9
2022-11-25,401484355,Oregon Ducks,UConn Huskies,59,83,1,2,2483,41,42.6,47.6
2022-11-25,401484356,Michigan State Spartans,Alabama Crimson Tide,70,81,1,2,127,333,38.7,44.4
2022-11-25,401484367,Gonzaga Bulldogs,Portland State Vikings,102,78,1,2,2250,2502,60.3,42.6
2022-11-25,401484862,Furman Paladins,Tusculum Pioneers,102,74,0,2,231,2839,60.0,45.5
2022-11-25,401485012,Monmouth Hawks,Cornell Big Red,63,81,0,2,2405,172,37.5,51.7
2022-11-25,401485154,Seton Hall Pirates,Memphis Tigers,70,69,1,2,2550,235,41.2,45.1
2022-11-25,401485315,Loyola Marymount Lions,Bellarmine Knights,80,59,0,2,2351,91,42.6,43.1
2022-11-25,401486368,Vermont Catamounts,Ball State Cardinals,78,73,1,2,261,2050,52.8,51.9
2022-11-25,401486369,Missouri State Bears,UNC Wilmington Seahawks,54,68,1,2,2623,350,37.8,43.4
2022-11-25,401486370,North Texas Mean Green,San José State Spartans,69,54,1,2,249,23,45.7,58.6
2022-11-25,401486404,Loyola Maryland Greyhounds,Southern Jaguars,58,76,1,2,2352,2582,47.5,50.0
2022-11-25,401486405,Omaha Mavericks,UL Monroe Warhawks,63,56,1,2,2437,2433,48.8,35.5
2022-11-25,401486723,Dayton Flyers,BYU Cougars,75,79,1,2,2168,252,43.1,45.2
2022-11-25,401486724,Wisconsin Badgers,USC Trojans,64,59,1,2,275,30,44.6,41.1
2022-11-25,401486726,Vanderbilt Commodores,Fresno State Bulldogs,67,59,1,2,238,278,40.7,34.8
2022-11-25,401486727,Saint Mary's Gaels,Washington Huskies,64,68,1,2,2608,264,37.5,44.2
2022-11-25,401486729,Stanford Cardinal,Florida State Seminoles,70,60,1,2,24,52,42.2,43.8
2022-11-25,401486730,Ole Miss Rebels,Siena Saints,74,62,1,2,145,2561,50.0,42.9
2022-11-25,401486731,Memphis Tigers,Nebraska Cornhuskers,73,61,1,2,235,158,49.2,43.1
2022-11-25,401486737,Villanova Wildcats,Portland Pilots,71,83,1,2,222,2501,33.3,56.3
2022-11-25,401486738,Iowa State Cyclones,North Carolina Tar Heels,70,65,1,2,66,153,43.9,44.0
2022-11-25,401486745,Florida Gators,Oregon State Beavers,81,68,1,2,57,204,56.6,46.4
2022-11-25,401486746,Xavier Musketeers,Duke Blue Devils,64,71,1,2,2752,150,38.5,50.0
2022-11-25,401487157,UTEP Miners,Texas A&M-Corpus Christi Islanders,72,67,0,2,2638,357,47.1,37.5
2022-11-25,401487367,Incarnate Word Cardinals,Dartmouth Big Green,69,64,1,2,2916,159,39.0,37.7
2022-11-25,401487431,Harvard Crimson,Loyola Chicago Ramblers,61,55,0,2,108,2350,46.0,43.1
2022-11-25,401487453,Pennsylvania Quakers,Hartford Hawks,75,55,0,2,219,42,46.6,31.3
2022-11-25,401488216,Colgate Raiders,Delaware Blue Hens,68,72,1,2,2142,48,45.0,47.5
2022-11-25,401488637,LSU New Orleans Privateers,Denver Pioneers,76,77,0,2,2443,2172,50.0,53.1
2022-11-25,401488683,Ohio Bobcats,Eastern Illinois Panthers,78,67,0,2,195,2197,42.2,45.1
2022-11-25,401488696,Alcorn State Braves,Cal State Bakersfield Roadrunners,62,54,1,2,2016,2934,38.5,37.5
2022-11-25,401488707,Eastern Washington Eagles,Stony Brook Seawolves,81,52,1,2,331,2619,55.4,45.0
2022-11-25,401488720,South Florida Bulls,St. Francis Brooklyn Terriers,75,60,0,2,58,2597,46.0,39.1
2022-11-25,401489070,North Dakota Fighting Hawks,Utah Tech Trailblazers,67,52,0,2,155,3101,50.0,35.1
2022-11-25,401491793,Davidson Wildcats,San Francisco Dons,89,80,0,2,2166,2539,60.9,46.7
2022-11-25,401491867,Washington State Cougars,Detroit Mercy Titans,96,54,0,2,265,2174,60.7,38.3
2022-11-25,401491891,South Alabama Jaguars,Evansville Purple Aces,78,67,1,2,6,339,45.0,47.2
2022-11-25,401493504,The Citadel Bulldogs,IU Indianapolis Jaguars,74,53,1,2,2643,85,44.3,34.0
2022-11-25,401493944,Samford Bulldogs,Louisiana Tech Bulldogs,76,79,0,2,2535,2348,45.1,46.2
2022-11-25,401497078,Montana State Bobcats,UNC Greensboro Spartans,66,77,1,2,147,2430,43.1,46.9
2022-11-25,401497575,Towson Tigers,Fairfield Stags,69,74,1,2,119,2217,44.4,50.0
2022-11-25,401497578,Valparaiso Beacons,South Dakota State Jackrabbits,50,61,1,2,2674,2571,36.7,41.2
2022-11-25,401498726,Quinnipiac Bobcats,Stephen F. Austin Lumberjacks,58,44,1,2,2514,2617,44.4,32.1
2022-11-25,401500675,Longwood Lancers,Mary Baldwin Fighting Squirrels,112,60,0,2,2344,124942,71.0,41.5
2022-11-25,401502043,James Madison Dukes,Coastal Georgia Mariner,100,54,1,2,256,3189,53.2,35.1
2022-11-26,401482902,Clemson Tigers,Iowa Hawkeyes,71,74,1,2,228,2294,40.6,38.3
2022-11-26,401482925,Georgia Tech Yellow Jackets,North Alabama Lions,80,61,0,2,59,2453,59.6,41.9
2022-11-26,401482970,Pittsburgh Panthers,William & Mary Tribe,80,64,0,2,221,2729,43.5,41.7
2022-11-26,401482978,Syracuse Orange,Bryant Bulldogs,72,73,0,2,183,2803,40.0,40.0
2022-11-26,401482995,Virginia Tech Hokies,Charleston Southern Buccaneers,69,64,0,2,259,2127,42.6,43.3
2022-11-26,401483004,Wake Forest Demon Deacons,Hampton Pirates,97,70,0,2,154,2261,54.3,38.5
2022-11-26,401483200,Missouri Tigers,Houston Christian Huskies,105,69,0,2,142,2277,64.2,44.6
2022-11-26,401483302,TCU Horned Frogs,California Golden Bears,59,48,1,2,2628,25,39.3,41.0
2022-11-26,401483312,Texas Longhorns,UT Rio Grande Valley Vaqueros,91,54,0,2,251,292,45.8,35.2
2022-11-26,401483341,Illinois Fighting Illini,Lindenwood Lions,92,59,0,2,356,2815,58.1,41.4
2022-11-26,401483401,Penn State Nittany Lions,Lafayette Leopards,70,57,0,2,213,322,48.2,31.0
2022-11-26,401483416,Rutgers Scarlet Knights,Central Connecticut Blue Devils,83,49,0,2,164,2115,53.7,31.6
2022-11-26,401485051,VMI Keydets,Regent Royals,108,58,0,2,2678,111926,66.1,38.1
2022-11-26,401485157,Georgetown Hoyas,UMBC Retrievers,79,70,0,2,46,2378,41.2,33.8
2022-11-26,401485158,St. John's Red Storm,Niagara Purple Eagles,78,70,0,2,2599,315,39.4,40.0
2022-11-26,401485159,Providence Friars,Columbia Lions,78,64,0,2,2507,171,44.1,38.7
2022-11-26,401485316,Central Arkansas Bears,Northwestern State Demons,66,74,0,2,2110,2466,34.7,35.1
2022-11-26,401485317,George Mason Patriots,Queens University Royals,72,65,0,2,2244,2511,50.0,39.3
2022-11-26,401485318,Liberty Flames,Delaware State Hornets,80,53,0,2,2335,2169,52.5,35.3
2022-11-26,401486294,Bowling Green Falcons,Southern Indiana Screaming Eagles,57,69,0,2,189,88,35.0,41.3
2022-11-26,401486378,Oakland Golden Grizzlies,Long Beach State Beach,70,78,1,2,2473,299,39.4,50.7
2022-11-26,401486379,Ball State Cardinals,Missouri State Bears,67,64,1,2,2050,2623,45.1,42.6
2022-11-26,401486380,San José State Spartans,Oakland Golden Grizzlies,80,67,1,2,23,2473,55.4,40.4
2022-11-26,401486381,Vermont Catamounts,UNC Wilmington Seahawks,66,68,1,2,261,350,47.8,37.5
2022-11-26,401486406,UL Monroe Warhawks,Loyola Maryland Greyhounds,64,65,1,2,2433,2352,50.0,44.6
2022-11-26,401486407,Omaha Mavericks,Southern Jaguars,88,78,1,2,2437,2582,53.1,45.2
2022-11-26,401486408,California Golden Bears,Clemson Tigers,59,67,1,2,25,228,39.6,53.5
2022-11-26,401486454,Miami (OH) RedHawks,Little Rock Trojans,80,67,0,2,193,2031,50.0,46.3
2022-11-26,401486721,NC State Wolfpack,Butler Bulldogs,76,61,1,2,152,2086,44.6,41.9
2022-11-26,401486722,Kansas Jayhawks,Tennessee Volunteers,50,64,1,2,2305,2633,32.1,41.5
2022-11-26,401486732,Seton Hall Pirates,Oklahoma Sooners,64,77,1,2,2550,201,44.2,51.8
2022-11-26,401486739,Michigan State Spartans,Oregon Ducks,74,70,1,2,127,2483,44.3,42.9
2022-11-26,401486740,Alabama Crimson Tide,UConn Huskies,67,82,1,2,333,41,42.0,43.3
2022-11-26,401486747,Portland State Vikings,West Virginia Mountaineers,71,89,1,2,2502,277,38.3,60.8
2022-11-26,401486748,Gonzaga Bulldogs,Purdue Boilermakers,66,84,1,2,2250,2509,40.3,47.5
2022-11-26,401486939,Charlotte 49ers,Presbyterian Blue Hose,69,42,0,2,2429,2506,48.2,36.6
2022-11-26,401487133,UAB Blazers,Rhodes Lynx,110,53,0,2,5,2519,63.2,36.4
2022-11-26,401487261,New Mexico Lobos,Jacksonville State Gamecocks,79,61,0,2,167,55,44.4,37.9
2022-11-26,401487262,North Dakota State Bison,Northern Colorado Bears,70,80,1,2,2449,2458,45.8,48.2
2022-11-26,401487291,Colorado State Rams,Mississippi Valley State Delta Devils,88,45,0,2,36,2400,50.0,32.7
2022-11-26,401487301,UTSA Roadrunners,Grambling Tigers,55,75,0,2,2636,2755,29.6,42.6
2022-11-26,401487454,Pennsylvania Quakers,Colgate Raiders,81,69,0,2,219,2142,60.4,50.0
2022-11-26,401487583,Princeton Tigers,Northeastern Huskies,56,54,1,2,163,111,33.3,39.3
2022-11-26,401487584,Manhattan Jaspers,Army Black Knights,72,71,1,2,2363,349,42.6,46.7
2022-11-26,401487585,Hawai'i Rainbow Warriors,Sacramento State Hornets,74,61,1,2,62,16,60.0,47.1
2022-11-26,401487586,Southern Utah Thunderbirds,Texas State Bobcats,65,78,1,2,253,326,37.3,53.7
2022-11-26,401487648,George Washington Revolutionaries,New Hampshire Wildcats,75,54,0,2,45,160,50.0,31.3
2022-11-26,401487653,La Salle Explorers,Binghamton Bearcats,65,62,0,2,2325,2066,38.3,44.7
2022-11-26,401487705,VCU Rams,Kennesaw State Owls,64,61,0,2,2670,338,40.9,41.8
2022-11-26,401487721,Navy Midshipmen,Mount St. Mary's Mountaineers,75,59,0,2,2426,116,51.6,48.0
2022-11-26,401488203,Milwaukee Panthers,UC Davis Aggies,87,85,0,2,270,302,50.0,50.8
2022-11-26,401488217,Delaware Blue Hens,Hartford Hawks,78,50,1,2,48,42,44.6,36.2
2022-11-26,401488640,Idaho State Bengals,Bethune-Cookman Wildcats,66,68,1,2,304,2065,44.6,43.5
2022-11-26,401488685,Eastern Illinois Panthers,Alabama State Hornets,58,67,1,2,2197,2011,35.1,39.0
2022-11-26,401488797,Western Michigan Broncos,Cleveland State Vikings,49,71,0,2,2711,325,37.3,48.3
2022-11-26,401488815,Houston Cougars,Kent State Golden Flashes,49,44,0,2,248,2309,32.0,23.8
2022-11-26,401488992,Pacific Tigers,Idaho Vandals,81,84,0,2,279,70,47.4,55.2
2022-11-26,401489007,Bradley Braves,Merrimack Warriors,83,41,0,2,71,2771,56.6,21.4
2022-11-26,401489062,Boise State Broncos,Utah Valley Wolverines,87,69,0,2,68,3084,50.8,42.9
2022-11-26,401489076,Cal State Fullerton Titans,Utah Tech Trailblazers,60,66,1,2,2239,3101,47.2,52.3
2022-11-26,401489528,Georgia Southern Eagles,Oglethorpe Stormy Petrels,101,73,0,2,290,2476,59.2,48.3
2022-11-26,401489535,Coastal Carolina Chanticleers,South Dakota Coyotes,66,59,0,2,324,233,42.9,39.7
2022-11-26,401489544,Arkansas State Red Wolves,Prairie View A&M Panthers,59,67,0,2,2032,2504,40.8,41.0
2022-11-26,401489624,UAlbany Great Danes,Florida Atlantic Owls,56,73,0,2,399,2226,34.5,49.2
2022-11-26,401489633,SE Louisiana Lions,William Carey Crusaders,96,62,0,2,2545,2730,50.0,38.9
2022-11-26,401489684,UNC Asheville Bulldogs,Western Carolina Catamounts,73,61,0,2,2427,2717,47.2,40.0
2022-11-26,401489754,Hofstra Pride,Middle Tennessee Blue Raiders,54,64,1,2,2275,2393,38.5,40.6
2022-11-26,401489755,Middle Tennessee Blue Raiders,Stephen F. Austin Lumberjacks,75,63,1,2,2393,2617,52.3,37.7
2022-11-26,401491717,North Carolina A&T Aggies,Greensboro Pride,78,51,0,2,2448,2256,40.9,31.7
2022-11-26,401491808,Western Kentucky Hilltoppers,South Carolina State Bulldogs,90,64,0,2,98,2569,50.0,41.8
2022-11-26,401491835,Hofstra Pride,UNC Greensboro Spartans,65,53,1,2,2275,2430,44.7,35.7
2022-11-26,401491887,Drake Bulldogs,Louisiana Ragin' Cajuns,76,64,0,2,2181,309,41.7,43.3
2022-11-26,401491892,Evansville Purple Aces,Robert Morris Colonials,54,53,1,2,339,2523,36.2,38.8
2022-11-26,401492245,Southeast Missouri State Redhawks,Boston University Terriers,63,52,1,2,2546,104,,
2022-11-26,401492257,Bucknell Bison,Marist Red Foxes,54,60,0,2,2083,2368,33.9,32.8
2022-11-26,401492619,Oklahoma State Cowboys,Tulsa Golden Hurricane,82,56,0,2,197,202,48.5,36.4
2022-11-26,401492647,Wichita State Shockers,Tarleton State Texans,83,71,0,2,2724,2627,54.0,36.8
2022-11-26,401493674,Mercer Bears,Robert Morris Colonials,72,66,1,2,2382,2523,42.1,42.6
2022-11-26,401493684,Western Illinois Leathernecks,Youngstown State Penguins,64,88,0,2,2710,2754,42.6,51.5
2022-11-26,401493743,Northern Iowa Panthers,Northern Illinois Huskies,83,76,0,2,2460,2459,44.8,43.9
2022-11-26,401494408,Alabama A&M Bulldogs,UT Southern Firehawks,90,79,0,2,2010,2370,52.5,47.6
2022-11-26,401494594,UT Southern Firehawks,Louisiana Tech Bulldogs,47,91,1,2,2370,2348,25.0,43.5
2022-11-26,401494607,Towson Tigers,South Alabama Jaguars,62,60,1,2,119,6,44.4,39.7
2022-11-26,401494751,San Diego Toreros,New Mexico State Aggies,77,90,1,2,301,166,43.1,54.5
2022-11-26,401496940,North Carolina Central Eagles,Gardner-Webb Runnin' Bulldogs,58,53,0,2,2428,2241,36.2,35.2
2022-11-26,401497566,Austin Peay Governors,Howard Bison,55,56,0,2,2046,47,30.3,46.5
2022-11-26,401497572,UC Irvine Anteaters,Nicholls Colonels,83,56,1,2,300,2447,47.6,30.5
2022-11-26,401497580,South Dakota State Jackrabbits,James Madison Dukes,60,79,1,2,2571,256,42.3,50.0
2022-11-27,401482893,Boston College Eagles,Rhode Island Rams,53,49,0,2,103,227,30.4,30.5
2022-11-27,401482934,UCF Knights,Miami Hurricanes,64,66,0,2,2116,2390,45.3,48.1
2022-11-27,401483044,Auburn Tigers,Saint Louis Billikens,65,60,0,2,2,139,40.7,38.5
2022-11-27,401483054,Georgia Bulldogs,East Tennessee State Buccaneers,62,47,0,2,61,2193,42.1,39.2
2022-11-27,401483436,Arizona State Sun Devils,Alcorn State Braves,76,54,0,2,9,2016,46.2,27.1
2022-11-27,401483455,Colorado Buffaloes,Yale Bulldogs,65,62,0,2,38,43,42.4,45.0
2022-11-27,401483483,Utah Utes,St. Thomas Tommies,95,66,0,2,254,2900,60.0,41.1
2022-11-27,401485160,Marquette Golden Eagles,Chicago State Cougars,82,68,0,2,269,2130,50.9,43.4
2022-11-27,401485319,Central Arkansas Bears,Idaho State Bengals,81,77,0,2,2110,304,47.9,47.6
2022-11-27,401485465,LSU Tigers,Wofford Terriers,78,75,0,2,99,2747,52.8,48.3
2022-11-27,401486392,North Texas Mean Green,Long Beach State Beach,68,47,1,2,249,299,44.2,37.2
2022-11-27,401486393,Missouri State Bears,Oakland Golden Grizzlies,76,64,1,2,2623,2473,49.2,46.0
2022-11-27,401486394,Ball State Cardinals,San José State Spartans,65,67,1,2,2050,23,37.7,46.3
2022-11-27,401486395,Vermont Catamounts,Long Beach State Beach,58,78,1,2,261,299,35.8,55.9
2022-11-27,401486409,TCU Horned Frogs,Iowa Hawkeyes,79,66,1,2,2628,2294,54.8,42.6
2022-11-27,401486733,Memphis Tigers,Stanford Cardinal,56,48,1,2,235,24,38.9,29.3
2022-11-27,401486734,Oklahoma Sooners,Ole Miss Rebels,59,55,1,2,201,145,53.5,45.1
2022-11-27,401486736,Seton Hall Pirates,Siena Saints,55,60,1,2,2550,2561,32.7,42.9
2022-11-27,401486741,Oregon Ducks,Villanova Wildcats,74,67,1,2,2483,222,44.1,40.4
2022-11-27,401486742,Michigan State Spartans,Portland Pilots,78,77,1,2,127,2501,52.5,42.6
